id_tbc_variable,regional_key,primary_category,category_lv_1,category_lv_2,category_deepest,shipping_rate,start_date,end_date
NULL,260301000000,NULL,"Tools, DIY & Outdoor",Hardware,"Nails, Screws & Fasteners",34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,230109000000,NULL,Furniture & Décor,Furniture,Furniture Protectors & Parts,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,230109000000,NULL,Furniture & Décor,Furniture,Furniture Protectors & Parts,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260303000000,NULL,"Tools, DIY & Outdoor",Hardware,Tarps & Tie-Downs,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260304000000,NULL,"Tools, DIY & Outdoor",Hardware,Picture Hangers & Hooks,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260303000000,NULL,"Tools, DIY & Outdoor",Hardware,Tarps & Tie-Downs,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260304000000,NULL,"Tools, DIY & Outdoor",Hardware,Picture Hangers & Hooks,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260402000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Eye Protection,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260403000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Head Protection,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260405000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Masks & Filters,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260406000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Safety Cones & Tape,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260411000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Work Jackets & Outerware,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260408000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Work Pants & Shorts,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260411000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Work Jackets & Outerware,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260410000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Work Tops & Shirts,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260413000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Safety Harnesses & Supports,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260900000000,NULL,"Tools, DIY & Outdoor",Tool Storage & Shelving,Tool Storage & Shelving,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260410000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Work Tops & Shirts,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260411000000,NULL,"Tools, DIY & Outdoor",Protective Clothing & Equipment,Work Jackets & Outerware,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260501000000,NULL,"Tools, DIY & Outdoor",Security,Door hardware & locks,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260502000000,NULL,"Tools, DIY & Outdoor",Security,Gate Hardware,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260602000000,NULL,"Tools, DIY & Outdoor",Fire Safety,Fire Extinguishers,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250106000000,NULL,Laundry & Cleaning,Cleaning,Garbage & Recycling Bins,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250101000000,NULL,Laundry & Cleaning,Cleaning,"Brushes, Sponges & Wipers",34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250104000000,NULL,Laundry & Cleaning,Cleaning,Cleaning Gloves,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250108000000,NULL,Laundry & Cleaning,Cleaning,Trash Bags & Liners,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250102000000,NULL,Laundry & Cleaning,Cleaning,Cleaning Buckets & Tubs,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250101000000,NULL,Laundry & Cleaning,Cleaning,"Brushes, Sponges & Wipers",34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250101000000,NULL,Laundry & Cleaning,Cleaning,"Brushes, Sponges & Wipers",86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250105000000,NULL,Laundry & Cleaning,Cleaning,Dusters & Dust Cloths,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250106000000,NULL,Laundry & Cleaning,Cleaning,Garbage & Recycling Bins,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250203000000,NULL,Laundry & Cleaning,Laundry,Clothes Hangers & Pegs,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250201000000,NULL,Laundry & Cleaning,Laundry,Laundry Baskets & Hampers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250206000000,NULL,Laundry & Cleaning,Laundry,Laundry & Ironing Tools,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,250206000000,NULL,Laundry & Cleaning,Laundry,Laundry & Ironing Tools,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260205000000,NULL,"Tools, DIY & Outdoor",Painting & Decorating,Paint Tools & Accessories,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260205000000,NULL,"Tools, DIY & Outdoor",Painting & Decorating,Paint Tools & Accessories,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260701000000,NULL,"Tools, DIY & Outdoor",Work Lights,Rechargeable & Flashlights,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260805000000,NULL,"Tools, DIY & Outdoor",Electrical,Electrical Circuitry & Parts,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261406000000,NULL,"Tools, DIY & Outdoor",Outdoor,Electric Insect Killers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260804000000,NULL,"Tools, DIY & Outdoor",Electrical,Batteries,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260900000000,NULL,"Tools, DIY & Outdoor",Tool Storage & Shelving,Tool Storage & Shelving,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,260900000000,NULL,"Tools, DIY & Outdoor",Tool Storage & Shelving,Tool Storage & Shelving,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261000000000,NULL,"Tools, DIY & Outdoor",Ladders & Workbenches,Ladders & Workbenches,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261100000000,NULL,"Tools, DIY & Outdoor",Measuring & Levelling,Measuring & Levelling,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261100000000,NULL,"Tools, DIY & Outdoor",Measuring & Levelling,Measuring & Levelling,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261226000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Industrial Supplies,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261215000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Caulking Guns,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261203000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Clamps,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261217000000,NULL,"Tools, DIY & Outdoor",Hand Tools,"Fastening, Gluing & Soldering",52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261202000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Hammers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261204000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Inspection Tools,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261206000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Pliers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261207000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Prying Tools,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261208000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Ratchets & Sockets,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261209000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Saws,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261210000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Scissors & Snips,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261213000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Tool Sets,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261214000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Trowels,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261218000000,NULL,"Tools, DIY & Outdoor",Hand Tools,Winches,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261321000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Tool Accessory,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261301000000,NULL,"Tools, DIY & Outdoor",Power Tools,Combo Kits,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261303000000,NULL,"Tools, DIY & Outdoor",Power Tools,Drills & Drivers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261310000000,NULL,"Tools, DIY & Outdoor",Power Tools,Planers & Jointers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261310000000,NULL,"Tools, DIY & Outdoor",Power Tools,Planers & Jointers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261311000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Routers,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261313000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Saws,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261314000000,NULL,"Tools, DIY & Outdoor",Power Tools,Shears & Nibbles,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261315000000,NULL,"Tools, DIY & Outdoor",Power Tools,Dust Extractors,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261316000000,NULL,"Tools, DIY & Outdoor",Power Tools,Welding Tools,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261501020000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Outdoor Power Tools,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261319000000,NULL,"Tools, DIY & Outdoor",Power Tools,Oscillating Tools,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261321000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Tool Accessory,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261321000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Tool Accessory,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261321000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Tool Accessory,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261321000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Tool Accessory,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261321000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Tool Accessory,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,261321000000,NULL,"Tools, DIY & Outdoor",Power Tools,Power Tool Accessory,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240102000000,NULL,Kitchen & Dining,Bakeware,Bakeware Dishes,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240103000000,NULL,Kitchen & Dining,Bakeware,Baking Tools & Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240713000000,NULL,Kitchen & Dining,Kitchen Utensils,Mixing Bowls,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240103000000,NULL,Kitchen & Dining,Bakeware,Baking Tools & Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240103000000,NULL,Kitchen & Dining,Bakeware,Baking Tools & Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240203000000,NULL,Kitchen & Dining,Cookware,Pots & Pans,242760,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240204000000,NULL,Kitchen & Dining,Cookware,Woks & Stir-Fry Pans,329460,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240205000000,NULL,Kitchen & Dining,Cookware,"Steamers, Stock & Pasta Pots",156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240213000000,NULL,Kitchen & Dining,Cookware,Specialty Cookware,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240213000000,NULL,Kitchen & Dining,Cookware,Specialty Cookware,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240205000000,NULL,Kitchen & Dining,Cookware,"Steamers, Stock & Pasta Pots",260100,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240211000000,NULL,Kitchen & Dining,Cookware,Casserole Pots,138720,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240301000000,NULL,Kitchen & Dining,Dinnerware,Cutlery,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240301000000,NULL,Kitchen & Dining,Dinnerware,Cutlery,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240301000000,NULL,Kitchen & Dining,Dinnerware,Cutlery,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240302000000,NULL,Kitchen & Dining,Dinnerware,Plates,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240302000000,NULL,Kitchen & Dining,Dinnerware,Plates,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240303000000,NULL,Kitchen & Dining,Dinnerware,Bowls,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240303000000,NULL,Kitchen & Dining,Dinnerware,Bowls,208080,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240303000000,NULL,Kitchen & Dining,Dinnerware,Bowls,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240303000000,NULL,Kitchen & Dining,Dinnerware,Bowls,225420,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240303000000,NULL,Kitchen & Dining,Dinnerware,Bowls,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240303000000,NULL,Kitchen & Dining,Dinnerware,Bowls,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240303000000,NULL,Kitchen & Dining,Dinnerware,Bowls,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240407000000,NULL,Kitchen & Dining,Drinkware,"Cups, Mugs & Saucers",86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240407000000,NULL,Kitchen & Dining,Drinkware,"Cups, Mugs & Saucers",69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240407000000,NULL,Kitchen & Dining,Drinkware,"Cups, Mugs & Saucers",34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240407000000,NULL,Kitchen & Dining,Drinkware,"Cups, Mugs & Saucers",69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240407000000,NULL,Kitchen & Dining,Drinkware,"Cups, Mugs & Saucers",86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240407000000,NULL,Kitchen & Dining,Drinkware,"Cups, Mugs & Saucers",69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240401000000,NULL,Kitchen & Dining,Drinkware,Everyday Glassware,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240403000000,NULL,Kitchen & Dining,Drinkware,Specialty Glassware,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240403000000,NULL,Kitchen & Dining,Drinkware,Specialty Glassware,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240403000000,NULL,Kitchen & Dining,Drinkware,Specialty Glassware,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240403000000,NULL,Kitchen & Dining,Drinkware,Specialty Glassware,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240403000000,NULL,Kitchen & Dining,Drinkware,Specialty Glassware,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240403000000,NULL,Kitchen & Dining,Drinkware,Specialty Glassware,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240405000000,NULL,Kitchen & Dining,Drinkware,Jugs & Pitchers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240405000000,NULL,Kitchen & Dining,Drinkware,Jugs & Pitchers,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240405000000,NULL,Kitchen & Dining,Drinkware,Jugs & Pitchers,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240502000000,NULL,Kitchen & Dining,Serveware,Serving Utensils,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240502000000,NULL,Kitchen & Dining,Serveware,Serving Utensils,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240502000000,NULL,Kitchen & Dining,Serveware,Serving Utensils,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240502000000,NULL,Kitchen & Dining,Serveware,Serving Utensils,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240502000000,NULL,Kitchen & Dining,Serveware,Serving Utensils,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240502000000,NULL,Kitchen & Dining,Serveware,Serving Utensils,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240503000000,NULL,Kitchen & Dining,Serveware,Cake & Tiered Stands,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240505000000,NULL,Kitchen & Dining,Serveware,Serving Platters,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240501000000,NULL,Kitchen & Dining,Serveware,Serving Bowls,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240516000000,NULL,Kitchen & Dining,Serveware,Cruets & Condiment Sets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240514000000,NULL,Kitchen & Dining,Serveware,Gravy Boats,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240505000000,NULL,Kitchen & Dining,Serveware,Serving Platters,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240516000000,NULL,Kitchen & Dining,Serveware,Cruets & Condiment Sets,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240518000000,NULL,Kitchen & Dining,Serveware,Food Warmers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240502000000,NULL,Kitchen & Dining,Serveware,Serving Utensils,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240501000000,NULL,Kitchen & Dining,Serveware,Serving Bowls,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240505000000,NULL,Kitchen & Dining,Serveware,Serving Platters,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240409000000,NULL,Kitchen & Dining,Drinkware,Bar & Wine Tools,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240906000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Wine Racks,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240404000000,NULL,Kitchen & Dining,Drinkware,Decanters,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240604000000,NULL,Kitchen & Dining,Coffee & Tea,Teapots & Coffee Servers,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240604000000,NULL,Kitchen & Dining,Coffee & Tea,Teapots & Coffee Servers,173400,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240212000000,NULL,Kitchen & Dining,Cookware,Stove Kettles,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240606000000,NULL,Kitchen & Dining,Coffee & Tea,Creamer & Sugar Bowls,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240601000000,NULL,Kitchen & Dining,Coffee & Tea,Coffee Makers & Grinders,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240605000000,NULL,Kitchen & Dining,Coffee & Tea,Milk Frothers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240602000000,NULL,Kitchen & Dining,Coffee & Tea,Coffee Making Accessories,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718020000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Knives,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240718040000,NULL,Kitchen & Dining,Kitchen Utensils,Knife Sharpeners & Blocks,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240802000000,NULL,Kitchen & Dining,Kitchen & Table Linen,Table Cloths & Runners,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240802000000,NULL,Kitchen & Dining,Kitchen & Table Linen,Table Cloths & Runners,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240807000000,NULL,Kitchen & Dining,Kitchen & Table Linen,Table Linen Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240801000000,NULL,Kitchen & Dining,Kitchen & Table Linen,Placemats & Coasters,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240803000000,NULL,Kitchen & Dining,Kitchen & Table Linen,Dish Cloth & Towels,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240603000000,NULL,Kitchen & Dining,Coffee & Tea,Tea Making Accessories,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240805000000,NULL,Kitchen & Dining,Kitchen & Table Linen,"Potholders, Mitts  & Cozies",52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240806000000,NULL,Kitchen & Dining,Kitchen & Table Linen,Aprons,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240807000000,NULL,Kitchen & Dining,Kitchen & Table Linen,Table Linen Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240702000000,NULL,Kitchen & Dining,Kitchen Utensils,Can Openers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240707000000,NULL,Kitchen & Dining,Kitchen Utensils,Cheese Tools,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240704000000,NULL,Kitchen & Dining,Kitchen Utensils,Colanders & Food Strainers,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240710000000,NULL,Kitchen & Dining,Kitchen Utensils,Meat & Poultry Tools,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240709000000,NULL,Kitchen & Dining,Kitchen Utensils,"Pasta, Noodle & Pizza Tools",138720,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240717000000,NULL,Kitchen & Dining,Kitchen Utensils,Specialty Kitchen Tools,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240911000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Thermal Flasks & Containers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240902000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Drink Bottles,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240704000000,NULL,Kitchen & Dining,Kitchen Utensils,Colanders & Food Strainers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240711000000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Utensils,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240701000000,NULL,Kitchen & Dining,Kitchen Utensils,Measuring Tools & Scales,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240716010000,NULL,Kitchen & Dining,Kitchen Utensils,Salt & Pepper Tools,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240905000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Food Storage & Dispensers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240713000000,NULL,Kitchen & Dining,Kitchen Utensils,Mixing Bowls,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240911000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Thermal Flasks & Containers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240708000000,NULL,Kitchen & Dining,Kitchen Utensils,Preparation & Cutting Boards,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,240515000000,NULL,Kitchen & Dining,Serveware,Lazy Susans,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
