id_tbc_variable,regional_key,primary_category,category_lv_1,category_lv_2,category_deepest,shipping_rate,start_date,end_date
NULL,240807000000,NULL,Kitchen & Dining,Kitchen & Table Linen,Table Linen Accessories,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240702000000,NULL,Kitchen & Dining,Kitchen Utensils,Can Openers,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240707000000,NULL,Kitchen & Dining,Kitchen Utensils,Cheese Tools,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240704000000,NULL,Kitchen & Dining,Kitchen Utensils,Colanders & Food Strainers,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240710000000,NULL,Kitchen & Dining,Kitchen Utensils,Meat & Poultry Tools,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240709000000,NULL,Kitchen & Dining,Kitchen Utensils,"Pasta, Noodle & Pizza Tools",119294,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240717000000,NULL,Kitchen & Dining,Kitchen Utensils,Specialty Kitchen Tools,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240911000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Thermal Flasks & Containers,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240902000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Drink Bottles,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240704000000,NULL,Kitchen & Dining,Kitchen Utensils,Colanders & Food Strainers,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240711000000,NULL,Kitchen & Dining,Kitchen Utensils,Cooking Utensils,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240701000000,NULL,Kitchen & Dining,Kitchen Utensils,Measuring Tools & Scales,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240716010000,NULL,Kitchen & Dining,Kitchen Utensils,Salt & Pepper Tools,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240905000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Food Storage & Dispensers,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240713000000,NULL,Kitchen & Dining,Kitchen Utensils,Mixing Bowls,136336,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240911000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Thermal Flasks & Containers,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240708000000,NULL,Kitchen & Dining,Kitchen Utensils,Preparation & Cutting Boards,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240515000000,NULL,Kitchen & Dining,Serveware,Lazy Susans,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108020000,NULL,Furniture & Décor,Furniture,Outdoor Seating,136336,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108020000,NULL,Furniture & Décor,Furniture,Outdoor Seating,204504,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108030000,NULL,Furniture & Décor,Furniture,Outdoor Sets,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108020000,NULL,Furniture & Décor,Furniture,Outdoor Seating,153378,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108020000,NULL,Furniture & Décor,Furniture,Outdoor Seating,153378,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108020000,NULL,Furniture & Décor,Furniture,Outdoor Seating,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108020000,NULL,Furniture & Décor,Furniture,Outdoor Seating,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108020000,NULL,Furniture & Décor,Furniture,Outdoor Seating,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108030000,NULL,Furniture & Décor,Furniture,Outdoor Sets,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108030000,NULL,Furniture & Décor,Furniture,Outdoor Sets,1261108,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108010000,NULL,Furniture & Décor,Furniture,Outdoor Tables,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108010000,NULL,Furniture & Décor,Furniture,Outdoor Tables,119294,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108010000,NULL,Furniture & Décor,Furniture,Outdoor Tables,153378,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108040000,NULL,Furniture & Décor,Furniture,Shades & Awnings,119294,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108040000,NULL,Furniture & Décor,Furniture,Shades & Awnings,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108040000,NULL,Furniture & Décor,Furniture,Shades & Awnings,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230108040000,NULL,Furniture & Décor,Furniture,Shades & Awnings,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261506000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Ponds & Water Features,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261507000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,"Pots, Planters & Urns",34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,260305000000,NULL,"Tools, DIY & Outdoor",Hardware,Mailboxes,323798,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261505000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Décor & Ornaments,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261505000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Décor & Ornaments,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261505000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Décor & Ornaments,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261505000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Décor & Ornaments,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261505000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Décor & Ornaments,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230301000000,NULL,Furniture & Décor,Home Décor,Cushions & Covers,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261505000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Décor & Ornaments,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261505000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Décor & Ornaments,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403010000,NULL,"Tools, DIY & Outdoor",Outdoor,BBQ & Grills,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403010000,NULL,"Tools, DIY & Outdoor",Outdoor,BBQ & Grills,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403020000,NULL,"Tools, DIY & Outdoor",Outdoor,BBQ Accessories,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403020000,NULL,"Tools, DIY & Outdoor",Outdoor,BBQ Accessories,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403020000,NULL,"Tools, DIY & Outdoor",Outdoor,BBQ Accessories,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403020000,NULL,"Tools, DIY & Outdoor",Outdoor,BBQ Accessories,238588,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403030000,NULL,"Tools, DIY & Outdoor",Outdoor,Outdoor Diningware,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403030000,NULL,"Tools, DIY & Outdoor",Outdoor,Outdoor Diningware,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261403030000,NULL,"Tools, DIY & Outdoor",Outdoor,Outdoor Diningware,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261510000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Arbours & Trellises,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261503000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Watering Systems & Garden Hoses,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261508000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,"Plants, Seeds & Trees",0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261504000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Soil & Fertilizers,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261509000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Weeds & Pest Control,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261405040000,NULL,"Tools, DIY & Outdoor",Outdoor,Pools & Spa Cleaning,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261503000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Watering Systems & Garden Hoses,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261501010000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Lawn Mowers,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270101000000,NULL,Stationery & Craft,Writing & Correction,Pens,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270101000000,NULL,Stationery & Craft,Writing & Correction,Pens,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270102000000,NULL,Stationery & Craft,Writing & Correction,Pencils,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270101000000,NULL,Stationery & Craft,Writing & Correction,Pens,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270101000000,NULL,Stationery & Craft,Writing & Correction,Pens,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270106000000,NULL,Stationery & Craft,Writing & Correction,Inks & Refills,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270106000000,NULL,Stationery & Craft,Writing & Correction,Inks & Refills,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270102000000,NULL,Stationery & Craft,Writing & Correction,Pencils,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270104000000,NULL,Stationery & Craft,Writing & Correction,Correction Liquid & Pens,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270508000000,NULL,Stationery & Craft,School & Office Equipment,Calculators,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270508000000,NULL,Stationery & Craft,School & Office Equipment,Calculators,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270508000000,NULL,Stationery & Craft,School & Office Equipment,Calculators,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270202000000,NULL,Stationery & Craft,Paper Products,Diaries & Year Planners,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270201000000,NULL,Stationery & Craft,Paper Products,Note Books & Pads,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270202000000,NULL,Stationery & Craft,Paper Products,Diaries & Year Planners,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270201000000,NULL,Stationery & Craft,Paper Products,Note Books & Pads,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270208000000,NULL,Stationery & Craft,Paper Products,"Post-it Notes, Flags & Tabs",0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270203000000,NULL,Stationery & Craft,Paper Products,Envelopes & Mailers,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270210000000,NULL,Stationery & Craft,Paper Products,Calendars,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270403000000,NULL,Stationery & Craft,Art Supplies,Art Sets,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270401000000,NULL,Stationery & Craft,Art Supplies,Artist Brushes & Tools,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270411000000,NULL,Stationery & Craft,Art Supplies,Canvases,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270412000000,NULL,Stationery & Craft,Art Supplies,Paper Sheets,187462,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270409000000,NULL,Stationery & Craft,Art Supplies,Drawing & Drafting,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270402000000,NULL,Stationery & Craft,Art Supplies,Artist Inks & Paints,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270403000000,NULL,Stationery & Craft,Art Supplies,Art Sets,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270408000000,NULL,Stationery & Craft,Art Supplies,Colouring & Copic Art Range,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270401000000,NULL,Stationery & Craft,Art Supplies,Artist Brushes & Tools,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270501000000,NULL,Stationery & Craft,School & Office Equipment,School Sets,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270502000000,NULL,Stationery & Craft,School & Office Equipment,Pencil Cases & Boxes,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270507000000,NULL,Stationery & Craft,School & Office Equipment,Tapes & Dispensers,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270519000000,NULL,Stationery & Craft,School & Office Equipment,Paper Shredders,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270514000000,NULL,Stationery & Craft,School & Office Equipment,Filing & Document Presentation,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270512000000,NULL,Stationery & Craft,School & Office Equipment,Desk Organisers,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270520000000,NULL,Stationery & Craft,School & Office Equipment,Rulers & Stencils,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270521000000,NULL,Stationery & Craft,School & Office Equipment,Pencil Sharpeners,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270801000000,NULL,Stationery & Craft,Gifts & Wrapping,Gift Cards & Tags,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,270803000000,NULL,Stationery & Craft,Gifts & Wrapping,Novelty Gifts,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230205000000,NULL,Furniture & Décor,Storage & Organisation,Wardrobe Organisers,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,250106000000,NULL,Laundry & Cleaning,Cleaning,Garbage & Recycling Bins,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,220114000000,NULL,Bedding & Bath,Bath,Bathroom Shelving,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,260900000000,NULL,"Tools, DIY & Outdoor",Tool Storage & Shelving,Tool Storage & Shelving,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,260900000000,NULL,"Tools, DIY & Outdoor",Tool Storage & Shelving,Tool Storage & Shelving,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,260900000000,NULL,"Tools, DIY & Outdoor",Tool Storage & Shelving,Tool Storage & Shelving,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,261511000000,NULL,"Tools, DIY & Outdoor",Lawn & Garden,Garden Shed & Greenhouses,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240905000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Food Storage & Dispensers,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240904000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Kitchen Canisters & Jars,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240901000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Lunch Bags & Boxes,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240907000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Kitchen Organizers,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240907000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Kitchen Organizers,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240907000000,NULL,Kitchen & Dining,Kitchen Storage & Accessories,Kitchen Organizers,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,240107000000,NULL,Kitchen & Dining,Bakeware,Wire Racks,170420,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230102100000,NULL,Furniture & Décor,Furniture,Bookcases & Shelving,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230206000000,NULL,Furniture & Décor,Storage & Organisation,Medicine & First Aid Storage,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230401000000,NULL,Furniture & Décor,Lighting,Ceiling Lights,#N/A,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230401000000,NULL,Furniture & Décor,Lighting,Ceiling Lights,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230401000000,NULL,Furniture & Décor,Lighting,Ceiling Lights,#N/A,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230401000000,NULL,Furniture & Décor,Lighting,Ceiling Lights,664638,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230407000000,NULL,Furniture & Décor,Lighting,Lighting Fixtures & Components,#N/A,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230405050000,NULL,Furniture & Décor,Lighting,Picture & Display Lights,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230402000000,NULL,Furniture & Décor,Lighting,Wall Lights & Sconces,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230404000000,NULL,Furniture & Décor,Lighting,Floor Lamps,136336,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230403000000,NULL,Furniture & Décor,Lighting,Table Lamps,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230403000000,NULL,Furniture & Décor,Lighting,Table Lamps,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230403000000,NULL,Furniture & Décor,Lighting,Table Lamps,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230408000000,NULL,Furniture & Décor,Lighting,Lamp Shades,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230409000000,NULL,Furniture & Décor,Lighting,Bathroom Lighting,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,153378,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,289714,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230410000000,NULL,Furniture & Décor,Lighting,Outdoor Lighting,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230405010000,NULL,Furniture & Décor,Lighting,Fairy Lights,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230405010000,NULL,Furniture & Décor,Lighting,Fairy Lights,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230405060000,NULL,Furniture & Décor,Lighting,Billiard & Gaming Lights,136336,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230405040000,NULL,Furniture & Décor,Lighting,Seasonal & Decorative,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230406000000,NULL,Furniture & Décor,Lighting,Light Bulbs,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230406000000,NULL,Furniture & Décor,Lighting,Light Bulbs,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230406000000,NULL,Furniture & Décor,Lighting,Light Bulbs,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,230406000000,NULL,Furniture & Décor,Lighting,Light Bulbs,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080101000000,NULL,Health & Beauty,Bath & Body,Bath & Body Accessories,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080102000000,NULL,Health & Beauty,Bath & Body,Gifts & Value Sets,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080104000000,NULL,Health & Beauty,Bath & Body,Body Scrubs,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080106000000,NULL,Health & Beauty,Bath & Body,Hair Removal,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080114010000,NULL,Health & Beauty,Bath & Body,Foot Deodorant,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080708000000,NULL,Health & Beauty,Beauty Tools,Foot Relief Accessories & Tools,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080114020000,NULL,Health & Beauty,Bath & Body,"Lotion, Cream and Scrubs",17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080112010000,NULL,Health & Beauty,Bath & Body,Hand Washes and Sanitizers,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080112020000,NULL,Health & Beauty,Bath & Body,"Lotion, Cream and Scrubs",17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080112020000,NULL,Health & Beauty,Bath & Body,"Lotion, Cream and Scrubs",51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080108000000,NULL,Health & Beauty,Bath & Body,Body Moisturizers,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080109010000,NULL,Health & Beauty,Bath & Body,Sunscreen & After Sun,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080203000000,NULL,Health & Beauty,Skin Care,Face Mask & Packs,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080205000000,NULL,Health & Beauty,Skin Care,Facial Cleansers,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080206000000,NULL,Health & Beauty,Skin Care,Gifts & Value Sets,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080215010000,NULL,Health & Beauty,Skin Care,Moisturizers,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080209000000,NULL,Health & Beauty,Skin Care,Sunscreen and Aftersun,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080210000000,NULL,Health & Beauty,Skin Care,Toner & Mists,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080211000000,NULL,Health & Beauty,Skin Care,Serum & Essence,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080215040000,NULL,Health & Beauty,Skin Care,Neck & Decollete,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080213010000,NULL,Health & Beauty,Skin Care,Gifts & Value Sets,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080215010000,NULL,Health & Beauty,Skin Care,Moisturizers,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080213060000,NULL,Health & Beauty,Skin Care,Serum & Essence,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080213090100,NULL,Health & Beauty,Skin Care,Moisturizers,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080302160000,NULL,Health & Beauty,Food Supplements,Fat Blockers & Burners,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080303030000,NULL,Health & Beauty,Food Supplements,Hair & Nail,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080303050000,NULL,Health & Beauty,Food Supplements,Whitening,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080303060000,NULL,Health & Beauty,Food Supplements,Acne Care,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080303070000,NULL,Health & Beauty,Food Supplements,Breast Enlargement,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080304030000,NULL,Health & Beauty,Food Supplements,Bone & Joint Support,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080304040000,NULL,Health & Beauty,Food Supplements,Brain & Memory,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,080304120000,NULL,Health & Beauty,Food Supplements,Detoxification,0,1900-01-01 00:00:00,2017-11-04 23:59:59
